"Contour Plot"		
""		
"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa)"	"Theta / deg"
7,100	67.3993	150
7,300	68.042	150
7,500	67.9509	150
7,750	67.5256	150
8,000	67.441	150
8,250	65.3121	150
8,500	60.5416	150
8,750	57.2359	150
9,000	59.4504	150
9,250	56.5892	150
9,500	53.0967	150
9,750	49.5592	150
10,000	41.0573	150
10,300	49.4302	150
10,600	49.5487	150
10,900	55.1937	150
11,200	60.6668	150
11,500	60.4381	150
11,800	60.8162	150
12,200	63.4278	150
12,500	64.9093	150
12,800	64.0142	150
13,200	63.3423	150
13,600	65.0152	150
14,000	65.6176	150
14,500	63.9358	150
15,000	62.1963	150
15,500	62.1427	150
16,000	62.5098	150
16,500	63.3845	150
17,000	64.1468	150
17,500	65.2274	150
18,000	64.9496	150
18,500	64.3446	150
19,000	63.2327	150
19,500	61.3148	150
23.6	73.2213	160
24.3	73.3988	160
25	73.5713	160
25.8	73.7626	160
26.5	73.9251	160
27.2	74.0835	160
28	74.2595	160
29	74.4726	160
30	74.6785	160
30.7	74.8186	160
31.5	74.9748	160
32.5	75.1646	160
33.5	75.3486	160
34.5	75.5273	160
35.5	75.7105	160
36.5	75.9067	160
37.5	76.0976	160
38.7	76.3202	160
40	76.5536	160
41.2	76.7624	160
42.5	76.9819	160
43.7	77.1786	160
45	77.3857	160
46.2	77.5716	160
47.5	77.7735	160
48.7	77.9609	160
50	78.1587	160
51.5	78.3807	160
53	78.5963	160
54.5	78.8059	160
56	79.0098	160
58	79.2733	160
60	79.5323	160
61.5	79.7224	160
63	79.9079	160
65	80.1484	160
67	80.3817	160
69	80.6081	160
71	80.8285	160
73	81.0437	160
75	81.253	160
77.5	81.5071	160
80	81.753	160
82.5	81.9912	160
85	82.2214	160
87.5	82.445	160
90	82.6623	160
92.5	82.8736	160
95	83.0781	160
97.5	83.276	160
100	83.469	160
103	83.6943	160
106	83.9124	160
109	84.1214	160
112	84.3247	160
115	84.5226	160
118	84.7143	160
122	84.9583	160
125	85.1361	160
128	85.3098	160
132	85.5304	160
136	85.743	160
140	85.9496	160
145	86.1928	160
150	86.4268	160
155	86.649	160
160	86.8604	160
165	87.0639	160
170	87.2549	160
175	87.4403	160
180	87.6139	160
185	87.7814	160
190	87.9406	160
195	88.0918	160
200	88.2379	160
206	88.4007	160
212	88.5571	160
218	88.7017	160
224	88.8404	160
230	88.9685	160
236	89.0908	160
243	89.2222	160
250	89.3443	160
258	89.4745	160
265	89.5756	160
272	89.6706	160
280	89.7694	160
290	89.8775	160
300	89.9714	160
307	90.0298	160
315	90.0884	160
325	90.1496	160
335	90.1995	160
345	90.2388	160
355	90.2683	160
365	90.2886	160
375	90.3003	160
387	90.3026	160
400	90.2925	160
412	90.2734	160
425	90.2425	160
437	90.2057	160
450	90.1576	160
462	90.1063	160
475	90.0441	160
487	89.9809	160
500	89.907	160
515	89.8153	160
530	89.7161	160
545	89.6108	160
560	89.4997	160
580	89.3416	160
600	89.1725	160
615	89.0372	160
630	88.895	160
650	88.6924	160
670	88.4746	160
690	88.2393	160
710	87.9844	160
730	87.7103	160
750	87.4162	160
775	87.0172	160
800	86.587	160
825	86.1296	160
850	85.652	160
875	85.1649	160
900	84.6824	160
925	84.2217	160
950	83.8024	160
975	83.4429	160
1,000	83.1552	160
1,030	82.9105	160
1,060	82.7713	160
1,090	82.7115	160
1,120	82.7054	160
1,150	82.7213	160
1,180	82.7371	160
1,220	82.7328	160
1,250	82.7013	160
1,280	82.6466	160
1,320	82.5459	160
1,360	82.4324	160
1,400	82.3283	160
1,450	82.2393	160
1,500	82.2123	160
1,550	82.2434	160
1,600	82.3118	160
1,650	82.3967	160
1,700	82.4863	160
1,750	82.5802	160
1,800	82.6832	160
1,850	82.798	160
1,900	82.9189	160
1,950	83.0311	160
2,000	83.1157	160
2,060	83.1572	160
2,120	83.1164	160
2,180	82.9887	160
2,240	82.7786	160
2,300	82.4954	160
2,360	82.1502	160
2,430	81.6889	160
2,500	81.195	160
2,580	80.6349	160
2,650	80.1731	160
2,720	79.7357	160
2,800	79.2371	160
2,900	78.5536	160
3,000	77.7575	160
3,070	77.1521	160
3,150	76.5011	160
3,250	75.9588	160
3,350	75.8645	160
3,450	76.077	160
3,550	76.3311	160
3,650	76.4914	160
3,750	76.5826	160
3,870	76.7085	160
4,000	76.8836	160
4,120	77.0236	160
4,250	77.1708	160
4,370	77.308	160
4,500	77.3275	160
4,620	77.0916	160
4,750	76.5555	160
4,870	75.9145	160
5,000	75.1604	160
5,150	74.2099	160
5,300	73.0915	160
5,450	71.8	160
5,600	70.7182	160
5,800	70.5413	160
6,000	71.4002	160
6,150	71.6453	160
6,300	71.2025	160
6,500	70.7875	160
6,700	71.6686	160
6,900	72.1656	160
7,100	71.7997	160
7,300	71.8377	160
7,500	72.1154	160
7,750	70.8762	160
8,000	68.7956	160
8,250	67.5997	160
8,500	67.4155	160
8,750	67.5835	160
9,000	67.5111	160
9,250	67.608	160
9,500	66.7253	160
9,750	64.0407	160
10,000	63.8585	160
10,300	63.902	160
10,600	62.5126	160
10,900	60.2005	160
11,200	58.5228	160
11,500	56.0423	160
11,800	55.7458	160
12,200	53.3942	160
12,500	48.2264	160
12,800	42.1942	160
13,200	51.908	160
13,600	46.5573	160
14,000	46.2262	160
14,500	53.4387	160
15,000	51.0143	160
15,500	53.6854	160
16,000	52.5044	160
16,500	53.8861	160
17,000	52.5618	160
17,500	56.1329	160
18,000	57.5469	160
18,500	57.4675	160
19,000	57.0476	160
19,500	56.62	160
23.6	71.8582	170
24.3	72.0545	170
25	72.2452	170
25.8	72.4567	170
26.5	72.6364	170
27.2	72.8115	170
28	73.0061	170
29	73.2417	170
30	73.4693	170
30.7	73.6242	170
31.5	73.7969	170
32.5	74.0067	170
33.5	74.2102	170
34.5	74.4077	170
35.5	74.6072	170
36.5	74.8155	170
37.5	75.0182	170
38.7	75.2544	170
40	75.5022	170
41.2	75.7238	170
42.5	75.9568	170
43.7	76.1656	170
45	76.3854	170
46.2	76.5827	170
47.5	76.7951	170
48.7	76.9902	170
50	77.1962	170
51.5	77.4273	170
53	77.6518	170
54.5	77.87	170
56	78.0823	170
58	78.3567	170
60	78.6245	170
61.5	78.8205	170
63	79.0118	170
65	79.2599	170
67	79.5004	170
69	79.7339	170
71	79.9608	170
73	80.1816	170
75	80.3965	170
77.5	80.6572	170
80	80.9097	170
82.5	81.154	170
85	81.3899	170
87.5	81.6189	170
90	81.8414	170
92.5	82.0579	170
95	82.2674	170
97.5	82.4701	170
100	82.6678	170
103	82.8986	170
106	83.1221	170
109	83.3364	170
112	83.5449	170
115	83.748	170
118	83.9447	170
122	84.1956	170
125	84.3785	170
128	84.557	170
132	84.7845	170
136	85.004	170
140	85.2172	170
145	85.4693	170
150	85.712	170
155	85.943	170
160	86.1636	170
165	86.3761	170
170	86.5768	170
175	86.7716	170
180	86.9553	170
185	87.1329	170
190	87.3024	170
195	87.4643	170
200	87.621	170
206	87.7975	170
212	87.9675	170
218	88.1266	170
224	88.2797	170
230	88.423	170
236	88.5607	170
243	88.711	170
250	88.8525	170
258	89.0052	170
265	89.1275	170
272	89.2439	170
280	89.3679	170
290	89.5092	170
300	89.6377	170
307	89.7211	170
315	89.8092	170
325	89.9088	170
335	89.9987	170
345	90.0796	170
355	90.1522	170
365	90.2171	170
375	90.2749	170
387	90.335	170
400	90.3905	170
412	90.4341	170
425	90.4739	170
437	90.5047	170
450	90.5323	170
462	90.5532	170
475	90.5715	170
487	90.5849	170
500	90.596	170
515	90.6051	170
530	90.61	170
545	90.6114	170
560	90.6093	170
580	90.6003	170
600	90.584	170
615	90.5659	170
630	90.5425	170
650	90.5012	170
670	90.4475	170
690	90.3791	170
710	90.2938	170
730	90.1912	170
750	90.0704	170
775	89.8901	170
800	89.6787	170
825	89.4375	170
850	89.1693	170
875	88.8789	170
900	88.5731	170
925	88.2601	170
950	87.95	170
975	87.6534	170
1,000	87.38	170
1,030	87.0925	170
1,060	86.8568	170
1,090	86.6691	170
1,120	86.522	170
1,150	86.3978	170
1,180	86.2794	170
1,220	86.1004	170
1,250	85.9307	170
1,280	85.7196	170
1,320	85.3616	170
1,360	84.9132	170
1,400	84.3767	170
1,450	83.6105	170
1,500	82.7858	170
1,550	81.9707	170
1,600	81.2342	170
1,650	80.6214	170
1,700	80.146	170
1,750	79.7869	170
1,800	79.5243	170
1,850	79.3429	170
1,900	79.232	170
1,950	79.1737	170
2,000	79.1381	170
2,060	79.0729	170
2,120	78.9274	170
2,180	78.6639	170
2,240	78.2719	170
2,300	77.7644	170
2,360	77.1701	170
2,430	76.4199	170
2,500	75.6797	170
2,580	74.9426	170
2,650	74.4533	170
2,720	74.1239	170
2,800	73.9202	170
2,900	73.8677	170
3,000	73.9897	170
3,070	74.1783	170
3,150	74.5252	170
3,250	75.1765	170
3,350	75.9791	170
3,450	76.7545	170
3,550	77.3725	170
3,650	77.7835	170
3,750	77.988	170
3,870	78.0052	170
4,000	77.8629	170
4,120	77.7055	170
4,250	77.5452	170
4,370	77.3137	170
4,500	76.836	170
4,620	76.1488	170
4,750	75.1738	170
4,870	74.1001	170
5,000	72.805	170
5,150	71.2526	170
5,300	69.8803	170
5,450	68.8571	170
5,600	67.8247	170
5,800	66.2939	170
6,000	66.2526	170
6,150	66.21	170
6,300	64.798	170
6,500	62.2179	170
6,700	62.4827	170
6,900	62.5134	170
7,100	61.1643	170
7,300	62.6915	170
7,500	65.7858	170
7,750	67.2534	170
8,000	67.2713	170
8,250	66.6143	170
8,500	65.3579	170
8,750	63.0627	170
9,000	60.4127	170
9,250	57.5443	170
9,500	56.0991	170
9,750	53.9096	170
10,000	49.9944	170
10,300	50.6618	170
10,600	52.8956	170
10,900	34.0764	170
11,200	42.5306	170
11,500	26.353	170
11,800	48.7241	170
12,200	52.7351	170
12,500	52.5725	170
12,800	46.6929	170
13,200	41.1241	170
13,600	52.0332	170
14,000	53.5514	170
14,500	49.8719	170
15,000	50.0374	170
15,500	51.0794	170
16,000	55.4248	170
16,500	55.4538	170
17,000	54.1041	170
17,500	53.6275	170
18,000	52.4546	170
18,500	52.0244	170
19,000	50.8044	170
19,500	51.6113	170
23.6	71.1517	180
24.3	71.364	180
25	71.5703	180
25.8	71.799	180
26.5	71.9934	180
27.2	72.1828	180
28	72.3933	180
29	72.6481	180
30	72.8943	180
30.7	73.0618	180
31.5	73.2487	180
32.5	73.4756	180
33.5	73.6957	180
34.5	73.9093	180
35.5	74.1225	180
36.5	74.3403	180
37.5	74.5522	180
38.7	74.7991	180
40	75.0582	180
41.2	75.2899	180
42.5	75.5335	180
43.7	75.7518	180
45	75.9817	180
46.2	76.188	180
47.5	76.4084	180
48.7	76.6093	180
50	76.8214	180
51.5	77.0594	180
53	77.2906	180
54.5	77.5153	180
56	77.7339	180
58	78.0165	180
60	78.2909	180
61.5	78.4912	180
63	78.6867	180
65	78.9402	180
67	79.1861	180
69	79.4247	180
71	79.6563	180
73	79.8812	180
75	80.1	180
77.5	80.3654	180
80	80.6224	180
82.5	80.8711	180
85	81.1108	180
87.5	81.3436	180
90	81.5698	180
92.5	81.7898	180
95	82.0026	180
97.5	82.2086	180
100	82.4093	180
103	82.6437	180
106	82.8708	180
109	83.0886	180
112	83.3004	180
115	83.5067	180
118	83.7067	180
122	83.9619	180
125	84.1479	180
128	84.3295	180
132	84.5611	180
136	84.7847	180
140	85.0018	180
145	85.2589	180
150	85.5066	180
155	85.7427	180
160	85.9683	180
165	86.1858	180
170	86.3916	180
175	86.5914	180
180	86.7803	180
185	86.963	180
190	87.1377	180
195	87.3047	180
200	87.4666	180
206	87.6495	180
212	87.8258	180
218	87.9913	180
224	88.1508	180
230	88.3007	180
236	88.4449	180
243	88.6028	180
250	88.752	180
258	88.9134	180
265	89.0435	180
272	89.1676	180
280	89.3005	180
290	89.4529	180
300	89.5925	180
307	89.6836	180
315	89.7805	180
325	89.8912	180
335	89.9921	180
345	90.084	180
355	90.1674	180
365	90.243	180
375	90.3116	180
387	90.3845	180
400	90.4538	180
412	90.5101	180
425	90.5636	180
437	90.607	180
450	90.6484	180
462	90.682	180
475	90.7143	180
487	90.7407	180
500	90.7662	180
515	90.7921	180
530	90.8144	180
545	90.8337	180
560	90.8501	180
580	90.8669	180
600	90.8778	180
615	90.8812	180
630	90.8803	180
650	90.8705	180
670	90.8501	180
690	90.8171	180
710	90.7695	180
730	90.7068	180
750	90.6281	180
775	90.5042	180
800	90.3534	180
825	90.177	180
850	89.9781	180
875	89.7616	180
900	89.5338	180
925	89.3025	180
950	89.0768	180
975	88.8656	180
1,000	88.6765	180
1,030	88.4858	180
1,060	88.3388	180
1,090	88.2298	180
1,120	88.1504	180
1,150	88.0847	180
1,180	88.0172	180
1,220	87.8988	180
1,250	87.772	180
1,280	87.6033	180
1,320	87.3024	180
1,360	86.9113	180
1,400	86.4297	180
1,450	85.7197	180
1,500	84.9222	180
1,550	84.0874	180
1,600	83.2755	180
1,650	82.5386	180
1,700	81.9093	180
1,750	81.3829	180
1,800	80.9403	180
1,850	80.5563	180
1,900	80.2137	180
1,950	79.9046	180
2,000	79.6249	180
2,060	79.3193	180
2,120	79.0272	180
2,180	78.7233	180
2,240	78.3869	180
2,300	78.0075	180
2,360	77.5835	180
2,430	77.0382	180
2,500	76.4476	180
2,580	75.7332	180
2,650	75.0906	180
2,720	74.4519	180
2,800	73.7584	180
2,900	73.0125	180
3,000	72.4553	180
3,070	72.1601	180
3,150	71.8566	180
3,250	71.4472	180
3,350	71.0027	180
3,450	70.6338	180
3,550	70.4885	180
3,650	70.6343	180
3,750	70.9662	180
3,870	71.3159	180
4,000	71.3844	180
4,120	71.1958	180
4,250	70.8925	180
4,370	70.6066	180
4,500	70.2943	180
4,620	70.0287	180
4,750	69.9193	180
4,870	70.1272	180
5,000	70.5871	180
5,150	70.9804	180
5,300	70.8359	180
5,450	70.2434	180
5,600	69.9358	180
5,800	70.5427	180
6,000	70.798	180
6,150	70.2506	180
6,300	69.5846	180
6,500	69.8155	180
6,700	70.7445	180
6,900	70.593	180
7,100	69.4689	180
7,300	69.0165	180
7,500	69.0223	180
7,750	67.6239	180
8,000	64.3715	180
8,250	61.5149	180
8,500	60.3757	180
8,750	59.7458	180
9,000	59.2929	180
9,250	60.201	180
9,500	58.9819	180
9,750	57.1341	180
10,000	59.5283	180
10,300	58.7705	180
10,600	58.7367	180
10,900	58.3659	180
11,200	55.8967	180
11,500	36.1229	180
11,800	42.4605	180
12,200	52.4925	180
12,500	50.2412	180
12,800	50.4059	180
13,200	53.9801	180
13,600	53.9197	180
14,000	54.967	180
14,500	54.8507	180
15,000	54.23	180
15,500	52.8919	180
16,000	51.6636	180
16,500	47.3336	180
17,000	43.9245	180
17,500	46.1394	180
18,000	46.3232	180
18,500	42.4532	180
19,000	44.3229	180
19,500	48.1307	180
